1011,0.33494565,0,0.17551349,-0.43932635,1.52671838,-0.2104377,-0.34989387,-0.25004077,1.74578261,-0.11931778,0.02785781,-0.06746215,-0.153991,-0.33530065,-0.10166737,-0.25185713,-4.35931778,0.00713523,-0.16593662,0.22046086,-0.04255481,-0.04917926,-0.28009138,0.15466693,0.47930172,0.21024673,0.03563774,-0.05076461,0.02708635,0,0.15708587,4.35473299,-1.81244361,0,1,53:50.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,0.33494565,0,-0.66109151,-0.34324706,-1.93723011,-0.24319465,-0.38093522,-0.24605535,-0.8413924,-0.11626374,-0.10306352,-0.13278747,0.03227786,-0.18434486,-0.09505259,-0.24594902,-2.07815242,-0.11515121,-0.15452944,0.3115066,-0.11983797,0.07745168,0.02987487,-0.05273373,0.25371301,0.07276753,-0.06484169,-0.0069756,0.05009231,0,0.15203547,-2.37986565,-1.73962092,0.17004998,1,53:50.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,0.14833899,-7.97916126,-0.3107622,-1.0197593,-3.16543221,-0.19815861,-0.36187369,-0.2381274,2.97398496,-0.06712189,-0.01636447,-0.1754183,-0.10651727,-0.19142354,-0.11106751,-0.28490949,-1.54007447,0.10165273,-0.1277415,0.4610303,-0.00353249,0.18550304,0.43490174,0.18352816,0.49223003,0.25806254,0.06820837,-0.17843209,0.031505,0,0.15708587,1.76619589,-3.39597535,-2.38863301,1,53:50.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,0.14833899,-7.97916126,-0.66109151,-0.2777473,-1.8643502,-0.34778407,-0.42760816,-0.2422117,-3.07332349,-0.16132073,0.02785781,-0.18612467,0.06849204,0.32208741,-0.09285537,-0.22609943,-0.08315623,0.1128659,-0.06602521,2.23526955,0.08589491,0.04709024,-0.24047175,-0.1362862,-0.01622792,-0.06136188,-0.08073749,-0.05443826,0.03422508,6.53150272,0.16937511,-2.1367228,-2.31953764,-2.59507012,1,53:50.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,-0.03214851,-7.97916126,-0.47285736,-0.2777473,-0.51598275,-0.19212417,-0.28643379,-0.22250262,-3.07332349,-0.16378178,0.03244493,-0.12145236,0.02372317,0.27060035,-0.03698879,-0.22114676,0.24147284,0.1503952,-0.1277415,0.10242058,-0.03041056,-0.19908686,-0.76756865,-0.11283046,0.07973389,0.27167985,-0.08073749,0.00760342,0.03422508,0.49172541,0.16937511,-2.04229951,-0.39125359,-3.69965124,1,53:50.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,-0.03214851,0,-0.47285736,-0.04764371,0.3674953,-0.17982434,-0.30759332,-0.25002974,-0.8413924,-0.10829669,-0.09852969,-0.02213098,0.08216237,0.06297203,-0.00182337,-0.21146709,-0.04379502,-0.03020091,-0.0504513,2.32255626,-0.00222684,0.03302144,-0.04895067,0.05589109,0.16097489,0.223731,-0.04889926,-0.05076461,0.04216835,0,0.19348507,1.27343333,0.25711724,1.24677956,1,53:50.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,-0.03214851,0,0.17551349,-0.73492968,-1.93723011,-0.29529586,-0.40916044,-0.26977649,1.74578261,-0.11072908,-0.09852969,-0.13244681,-0.04466248,0.20894848,-0.08406688,-0.13626736,-0.03815426,0.29569983,-0.08923205,0.40073246,0.13281004,0.19213462,0.60198092,-0.05933517,0.16734691,0.223731,-0.08073749,-0.04345544,0.04741523,0,0.18124071,1.12184238,-1.09125018,6.4525404,1,53:50.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,-0.03214851,0,-0.0811747,-0.34324706,-3.16543221,-0.17108169,-0.33142009,-0.27370515,-0.8413924,-0.11138694,-0.10306352,-0.15689477,0.05035534,0.06297203,-0.08563462,-0.18399614,0.24147284,-0.24703477,-0.20391499,0.24955569,-0.27118739,0.07043649,-0.2536259,0.03023414,0.15459065,-0.01033089,-0.06484169,-0.0069756,0.03781475,6.53150272,0.18124071,-4.15787506,0.49228165,2.26622748,1,53:50.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,-0.20690577,0,0.17551349,-0.34324706,0.3674953,-0.16301703,-0.34148914,-0.29739001,1.74578261,-0.15936419,-0.06193223,-0.14602412,-0.00350468,-0.04232473,-0.06742653,-0.26460871,-0.0887515,-0.01897882,-0.21526676,2.35525703,-0.00353249,0.22871999,0.30979681,-0.12566772,0.1233661,0.15676384,-0.14786103,-0.07994872,0.02629617,4.9593277,0.14967266,1.12184238,-1.09125018,1.14736366,1,53:50.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,-0.20690577,0,0.17551349,-0.34324706,-3.16543221,-0.38793007,-0.44512036,-0.28945309,-0.10632587,-0.18382533,-0.04375051,-0.17545095,0.06398065,0.21963961,-0.08480711,-0.11164892,-0.05506008,-0.21924637,-0.18877403,0.34108797,-0.14015353,0.10821283,0.20924681,-0.08159494,0.1831695,0.11043289,-0.08073749,0.00397813,0.05535851,3.72418976,0.16937511,-4.15787506,-1.09125018,-2.39770031,1,53:51.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,0.14833899,-7.97916126,-0.47285736,-0.2777473,-0.51598275,-0.24800073,-0.3967289,-0.25400603,-2.06967998,-0.13822649,0.03244493,-0.09691782,-0.07468414,0.17704199,-0.09812156,-0.23378502,-0.41460985,-0.39566308,-0.2641128,2.35525703,-0.48384494,0.10815465,0.06949449,-0.1362862,0.03944422,-0.02369652,-0.08073749,0.00397813,0.03781475,2.72742534,0.15708587,-0.08769709,-0.97117031,-2.35132504,1,53:51.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,-0.03214851,0,-0.66109151,-0.43932635,-3.16543221,-0.35915634,-0.45702165,-0.24212725,-2.06967998,-0.08253542,-0.02550818,-0.16203117,0.07758319,-0.0697702,-0.05624966,-0.18101549,-1.55135059,0.1141073,-0.06602521,2.41458035,0.07118007,0.23690638,0.18990934,-0.03973557,0.14822029,0.18094493,-0.06484169,0.06488344,0.06676932,8.77479076,0.18914892,0.01262521,-0.39125359,-2.40641618,1,53:51.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,-0.03214851,-7.97916126,-1.66473472,-0.34324706,-3.16543221,-0.17541152,-0.27982047,-0.25792906,-2.59434438,-0.11381184,-0.09852969,-0.13808216,0.18282247,-0.07689476,-0.02900949,-0.21256772,-0.04943043,-0.06727505,-0.16593662,0.27880564,-0.1950212,0.12962909,-0.04895067,-0.07677045,0.02673835,0.18094493,-0.10056763,0.05759362,0.0457387,3.72418976,0.15708587,-0.25121635,-1.73962092,-2.29702854,1,53:51.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,-0.03214851,0,-0.0811747,0.0070823,0.3674953,-0.29509464,-0.4011952,-0.26188624,-2.59434438,-0.15936419,0.02785781,-0.16750899,0.04580218,0.05587048,-0.09285537,-0.19266391,0.49453482,-0.29218379,-0.21526676,0.13089657,-0.28794077,-0.12648137,-0.47336572,-0.10824297,0.00916165,0.11043289,-0.13210925,0.05392971,0.0457387,1.87401319,0.1614958,1.38152575,-0.39125359,-1.04060829,1,53:51.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,-0.20690577,0,-0.0811747,-0.34324706,-3.16543221,-0.26312715,-0.42437038,-0.27762341,-0.10632587,-0.1774337,-0.04832969,-0.26892459,0.03227786,-0.2524142,-0.09354948,-0.25029767,-1.11635971,-0.34324169,-0.27534121,-0.07786289,-0.51994646,-0.04114637,-0.34906942,0.0430714,0.32399932,0.23719399,-0.06484169,0.03573735,0.05009231,1.13532436,0.16937511,-1.03149843,0.25711724,1.51834857,1,53:51.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,-0.03214851,0,0.46652433,-0.34324706,-0.86070681,-0.28441375,-0.37387651,-0.27369955,0.74213928,-0.10652563,0.02785781,-0.20056082,0.17266715,0.03813513,-0.0864009,-0.21146709,-0.75003248,-0.3932856,-0.2641128,0.27880564,-0.35824338,0.02544435,-0.08604824,0.05589109,0.27257407,0.0862518,-0.10056763,-0.02516796,0.04133411,12.55616951,0.14967266,0.79751801,0.25711724,-0.04621634,1,53:51.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,-0.03214851,0,0.91058004,-0.34324706,0.3674953,-0.25292891,-0.42157975,-0.28156817,-0.8413924,-0.12354846,0.00966082,-0.14602412,-0.0582878,0.11192445,-0.09285537,-0.16519296,0.46087772,-0.22425731,-0.2641128,0.3115066,-0.28680223,0.13933599,0.11323292,-0.21211408,0.03944422,0.13240562,-0.18305393,-0.03241929,0.03781475,3.72418976,0.12221722,-3.42835951,-0.97117031,-3.7811377,1,53:51.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,0.14833899,0,1.31498945,-0.34324706,0.3674953,-0.25130185,-0.39180407,-0.24605535,-0.10632587,-0.08811084,-0.01636447,-0.06213737,0.08668903,-0.09468745,0.01669532,-0.18886189,-1.59067166,0.22767267,-0.06602521,3.61938787,0.30491948,0.13626195,0.09302898,0.0678028,0.31131563,0.24791209,-0.03286133,0.11012299,0.06328246,1.13532436,0.16700782,-5.16050625,-1.73962092,-1.54923522,1,53:51.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,-0.20690577,0,0.46652433,0.20960517,5.69352484,-0.23172431,-0.32510278,-0.22641799,-2.06967998,-0.10648112,0.10269998,-0.17545095,0.01463202,0.06297203,-0.02815339,-0.11725277,0.22456665,0.3702893,-0.0504513,2.32255626,0.36196834,0.12222344,0.08256432,0.00848466,0.34210712,0.35119048,0.00330823,-0.1285743,0.04472683,0,0.17492683,3.35689068,-1.09125018,0,1,53:51.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,-0.03214851,0,0.17551349,0.20960517,1.87840354,-0.25292891,-0.36546925,-0.22647703,-1.48976326,-0.16178411,0.03244493,-0.08669491,-0.0401511,-0.16658664,-0.03698879,-0.21256772,-1.56825674,0.05664801,-0.08923205,5.40633917,0.01209846,0.24260262,0.22631137,-0.03543145,0.23414397,0.14327957,-0.08073749,-0.14316966,0.04741523,0,0.15909959,-1.03808093,-1.09125018,-2.59507012,1,53:52.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,-0.03214851,0,-0.26854226,0.20960517,1.87840354,-0.21529245,-0.33323199,-0.24212725,0.74213928,-0.10406119,-0.16843095,-0.09736862,-0.0401511,-0.0875859,-0.08339511,-0.21256772,-1.55698025,-0.07482661,-0.16593662,0.3115066,-0.11596172,0.09132578,-0.00752101,0.17044643,0.38709107,0.23719399,-0.01682647,-0.07994872,0.04299658,0,0.16700782,3.35689068,-1.09125018,7.19450092,1,53:52.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,-0.03214851,-7.97916126,-0.26854226,-0.62807667,-0.86070681,-0.2104377,-0.34520927,-0.23432051,0.74213928,-0.09433904,0.09357904,-0.15669784,-0.01709636,0.23518661,-0.11050278,-0.23378502,0.19097868,-0.3554959,-0.18877403,3.52982354,-0.34381399,-0.03709736,-0.41021159,-0.22352576,0.02177105,0.03444379,-0.18305393,-0.04330038,0.03341016,1.87401319,0.16937511,-2.35934496,1.21378493,-3.33708215,1,53:52.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,0.14833899,0,0.56719613,-0.73492968,-1.93723011,-0.40739211,-0.43627167,-0.25792906,-0.8413924,-0.11140638,-0.04375051,-0.19148466,-0.09890665,0.24228597,-0.11987951,-0.19770314,0.19097868,-0.14533268,-0.30142209,0.27880564,-0.37765449,0.09165071,0.23601058,-0.15629341,0.11136084,0.36467475,-0.18305393,0.00678967,0.04133411,-0.61218643,0.14182147,-1.50741363,-1.09125018,3.37938023,1,53:52.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,-0.20690577,0,0.91058004,-0.56594712,1.87840354,-0.20567288,-0.33142009,-0.28945309,-0.8413924,-0.17987821,-0.06193223,-0.23501362,-0.2568197,-0.13714813,-0.17090629,-0.27216738,-0.78355289,-0.11931542,-0.1773669,2.44448304,0.05360485,0.36806753,0.6414113,0.40290993,0.74357069,0.15676384,0.01944895,-0.12699562,0.01831485,-0.09127299,0.15406583,3.35689068,1.21378493,6.4525404,1,53:52.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,-0.37628487,-7.97916126,-0.0811747,-0.62807667,-3.16543221,-0.24319465,-0.36082873,-0.25792006,-3.07332349,-0.16178411,0.07538205,-0.13244681,-0.153991,0.00287865,-0.07907266,-0.27216738,0.41079196,0.09317793,-0.18877403,5.31529379,-0.12027141,0.12871099,0.00074809,-0.15629341,0.071037,0.23719399,-0.16351923,-0.11256956,0.02987147,2.72742534,0.16191702,-2.35934496,0.56541407,-0.7134968,1,53:52.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,-0.03214851,0,-0.26854226,-0.04764371,0.3674953,-0.28441375,-0.39775512,-0.25792906,-0.8413924,-0.11381184,0.02785781,-0.25864896,0.08979961,-0.19849314,-0.12048711,-0.23149449,-0.42022279,-0.16640672,-0.13920426,0.10049707,-0.14015353,0.23690638,0.2862623,-0.09561059,0.02807073,0.03444379,-0.14786103,-0.10170222,0.03948633,1.13532436,0.16895145,-2.85578108,0.25711724,-2.39770031,1,53:52.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,-0.03214851,0,-0.0811747,-0.04764371,0.3674953,-0.23666169,-0.36546925,-0.25792906,0.74213928,-0.11138694,-0.03922385,-0.03634281,0.07758319,0.13676135,-0.01934139,-0.1500313,-0.06633662,0.05625672,-0.1277415,0.19151898,-0.04255481,-0.08613851,-0.38616699,-0.02281851,0.14238365,0.17022683,-0.13210925,-0.04330038,0.05009231,12.55616951,0.13935469,-0.05441328,-0.39125359,-0.89468151,1,53:52.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,-0.03214851,0,0.17551349,-0.43932635,-1.93723011,-0.21757725,-0.36285508,-0.33308688,-1.48976326,-0.09724794,0.00966082,-0.19677936,-0.13816769,0.08719912,-0.11050278,-0.27216738,-0.41460985,-0.09900092,-0.15452944,0.16272801,-0.18201274,-0.02069105,-0.26683229,-0.26438868,-0.0098559,0.12379853,-0.21412773,0.01037742,0.0457387,8.77479076,0.12753154,-2.47169185,-0.39125359,-3.17498684,1,53:52.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,-0.03214851,0,0.17551349,-0.04764371,-1.93723011,-0.24800073,-0.36285508,-0.34894082,-1.48976326,-0.04663969,0.00966082,-0.250707,-0.10788619,0.15938625,-0.12927561,-0.19652832,0.46087772,0.1503952,-0.15452944,0.27880564,0.10300534,0.0845053,0.16368535,-0.14910589,0.07336187,0.05852753,-0.19861305,0.00678967,0.05093985,6.53150272,0.14967266,-1.78004122,1.30737436,-2.59507012,1,53:52.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,-0.20690577,0,-1.05277419,-0.73492968,-0.05689882,-0.40739211,-0.50847948,-0.34894082,-0.8413924,-0.07518812,-0.13948376,-0.29232854,-0.18752316,-0.06347869,-0.15661232,-0.20370223,-0.43692282,0.32886255,-0.0504513,0.34108797,0.36196834,0.16782419,0.34771085,0.1593298,0.49004877,0.223731,-0.11636133,-0.11978704,0.02629617,8.77479076,0.1614958,4.01139498,1.94885147,0.30792961,1,53:53.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,-0.03214851,0,0.17551349,0.0070823,1.71586263,-0.23433319,-0.38276654,-0.34076318,-0.8413924,-0.10406119,-0.02206755,-0.20056082,-0.13922796,0.25874364,-0.11175758,-0.23871304,0.4163309,-0.21924637,-0.30142209,0.10242058,-0.39680222,-0.13443817,-0.38616699,-0.18318968,0.06473732,0.28255379,-0.27965376,-0.0721531,0.03781475,0,0.13446158,0.0777188,-1.09125018,8.31336498,1,53:53.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,-0.03214851,0,-0.83542657,-1.0197593,-3.16543221,-0.28441375,-0.41698888,-0.33308688,-0.10632587,-0.06958295,-0.04832969,-0.24541229,-0.04864323,-0.21614888,-0.15617983,-0.2737413,-1.16121364,-0.20574565,-0.18877403,-0.10969433,-0.30565128,-0.10386544,-0.44690025,-0.23777103,0.01398376,0.28255379,-0.22964688,-0.05052788,0.03948633,-1.94144952,0.12753154,1.12184238,-1.73962092,1.68075204,1,53:53.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,0.33494565,0,-1.98338842,-0.34324706,-3.16543221,-0.17108169,-0.34309241,-0.32119316,-1.48976326,-0.05398903,-0.04375051,-0.07875295,0.07624143,-0.19142354,-0.12048711,-0.18101549,-1.58507633,0.07934611,-0.03880201,0.27880564,0.10337488,0.08441156,0.08636102,-0.01572145,0.29623675,0.30950105,-0.06484169,-0.09446096,0.05270815,0,0.1467281,4.35473299,-0.35618359,0,1,53:53.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,0.14833899,0,-1.66874373,-0.04764371,-0.35361287,-0.23666169,-0.37737054,-0.32119316,2.97398496,-0.04907751,0.02333116,-0.10320311,0.07624143,-0.29487488,-0.04832271,-0.2707839,-2.11180949,-0.3554959,-0.1773669,0.3708297,-0.52100903,0.16782419,0.58872187,-0.23049466,-0.01169986,0.0862518,-0.21412773,-0.1161573,0.03506767,0,0.12698321,-0.90572065,-1.73962092,-2.66809916,1,53:53.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,0.14833899,-7.97916126,-1.41192949,-0.2777473,0.48766059,-0.21757725,-0.35104096,-0.31724203,-1.48976326,-0.04346211,0.02785781,-0.27424413,0.00973648,0.29386386,-0.1380876,-0.215188,0.919752,-0.4143374,-0.25286141,0.34108797,-0.57267386,0.20633364,0.47229761,-0.15574576,0.07732509,0.0862518,-0.24507502,0.06296945,0.04216835,8.77479076,0.14920656,0.3550874,0.56541407,-0.04621634,1,53:53.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,-0.03214851,0,0.91058004,-0.04764371,0.3674953,-0.23433319,-0.35483301,-0.34110025,-2.06967998,-0.03037574,0.02333116,-0.17561744,-0.04864323,0.28683093,-0.13857934,-0.22017869,0.70308691,-0.09674165,-0.1277415,0.19151898,-0.10226275,-0.05765031,-0.26683229,0.1593298,0.36031079,0.13711067,-0.08073749,0.00315993,0.04216835,2.72742534,0.12698321,-4.68459129,-4.04434633,-2.06179547,1,53:53.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,0.14833899,0,0.46652433,-0.62807667,-0.86070681,-0.38027957,-0.48772949,-0.34894082,-0.10632587,-0.04907751,-0.06193223,-0.20472132,-0.27033362,0.22813967,-0.11987951,-0.12174843,1.14113915,-0.16302849,-0.2641128,0.13089657,-0.30780038,-0.04114637,-0.26683229,-0.16100457,0.03311037,0.26127774,-0.24507502,-0.00762701,0.02987147,1.87401319,0.13004047,-0.78845876,-0.39125359,-1.62974799,1,53:53.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,-0.03214851,-7.97916126,-0.26854226,-1.0197593,-3.16543221,-0.41211656,-0.48453134,-0.37266886,-2.06967998,-0.07938394,-0.07105698,-0.18740666,0.05379289,-0.07757977,-0.08563462,-0.2349107,-1.17235279,-0.19792849,-0.25286141,2.38483858,-0.25204757,0.30601019,0.52498704,0.10879115,0.40618116,0.24791209,-0.14786103,-0.07934231,0.02987147,8.77479076,0.13004047,-1.85314989,1.21378493,2.26622748,1,53:53.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,-0.20690577,0,0.17551349,-0.43932635,-1.93723011,-0.28579915,-0.39809856,-0.37266886,-2.59434438,-0.07870767,-0.13035901,-0.2583769,-0.05310307,-0.01468705,-0.15770479,-0.2632308,-0.46467942,-0.24854144,-0.27534121,0.24955569,-0.28798231,0.10114088,0.23601058,0.01442311,0.29222551,0.17022683,-0.16351923,-0.01843701,0.02987147,0,0.13446158,-3.57537389,1.21378493,0.68261021,1,53:53.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,-0.03214851,-7.97916126,0.46652433,-0.2777473,0.48766059,-0.3174051,-0.38447917,-0.36443034,-4.65685511,-0.0885745,0.05724534,-0.18612467,-0.13816769,0.44944346,-0.1380876,-0.22403161,1.08563292,-0.15233211,-0.20391499,5.14073896,-0.32685667,-0.05965976,-0.39720151,-0.43318647,-0.27912349,0.17022683,-0.34060133,0.00678967,0.02987147,-3.32373738,0.10789935,0.50492465,-1.49583459,-2.89276576,1,53:54.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,-0.20690577,-7.97916126,-0.0811747,-0.54447252,-0.51598275,-0.35351741,-0.39809856,-0.32893226,-3.51388693,-0.03204779,0.08905238,-0.23501362,0.07624143,0.59893763,-0.12048711,-0.15832409,1.67438507,-0.18495703,-0.2641128,3.61938787,-0.41534039,0.07741329,-0.02272668,-0.17867938,-0.05375593,0.01357949,-0.24507502,0.18137278,0.05364421,-1.09373236,0.14920656,0.5701521,1.30737436,-3.2626195,1,53:54.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,-0.20690577,-11.79428196,-0.91691309,-0.54447252,-0.51598275,-0.39492247,-0.42967522,-0.34456822,-3.92183757,-0.05083285,0.2031167,-0.27424413,0.15915324,0.4087761,-0.13042076,-0.22017869,0.66966814,-0.02152767,-0.11620759,0.27880564,-0.10226275,0.08441156,0.11323292,-0.42781463,-0.14278087,0.0209808,-0.24507502,-0.06495395,0.03422508,2.72742534,0.13935469,-1.03149843,-1.09125018,2.71028328,1,53:54.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,-0.20690577,-7.97916126,-0.91691309,-0.62807667,-4.16907549,-0.29509464,-0.4203825,-0.36050388,-2.59434438,-0.09413999,0.000585,-0.22172274,-0.10342634,0.06959983,-0.13857934,-0.25840345,0.15201579,-0.21924637,-0.2641128,0.13089657,-0.43111157,-0.07184933,-0.26683229,-0.3268815,-0.20698512,0.05852753,-0.29494202,0.04856173,0.03341016,-0.61218643,0.14182147,-3.36644149,0.20279333,-5.40693521,1,53:54.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,0.14833899,0,0.46652433,-0.73492968,-1.93723011,-0.20567288,-0.33142009,-0.38068748,2.97398496,-0.06631467,-0.1957489,-0.10270195,-0.03065455,-0.13010119,-0.10227901,-0.17373714,-2.12857866,0.1708923,-0.0504513,0.10049707,0.2258468,0.16020183,0.2862623,0.02630291,0.31558642,0.38885581,-0.10056763,0.00678967,0.03781475,0,0.14723399,7.1818018,-0.35618359,-4.69366789,1,53:54.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,-0.20690577,0,0.17551349,0.0070823,0.48766059,-0.26669231,-0.34154946,-0.36810184,-2.59434438,-0.10282133,0.03916787,-0.17170946,0.23283011,0.25874364,-0.1174645,-0.18238835,1.09668255,-0.20513953,-0.29024678,5.28635168,-0.39680222,0.04702373,-0.0638185,-0.50417697,-0.40862885,0.18094493,-0.40464765,0.09651187,0.03610125,3.72418976,0.10007611,-1.4359957,-0.97117031,-3.57232642,1,53:54.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
